,lat,long,YEAR,TOTPOP,GRPNAME,ADHERENT,CONGREG,RELTRAD,FAMILY
Alpena County,45.02201523,-83.63227505,1980,32315,Churches of Christ,33.0,1.0,1,115.0
Alpena County,45.02201523,-83.63227505,1980,32315,The Episcopal Church,997.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,1980,32315,Episcopal Church Groups Combined,997.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,1980,32315,Evangelical Lutheran Church in America,3738.0,5.0,2,90.0
Alpena County,45.02201523,-83.63227505,1980,32315,Evangelical Lutheran Church in America Groups Combined,3738.0,5.0,2,90.0
Alpena County,45.02201523,-83.63227505,1980,32315,Evangelical Lutheran Synod,18.0,1.0,1,90.0
Alpena County,45.02201523,-83.63227505,1980,32315,Free Methodist Church of North America,231.0,2.0,1,93.0
Alpena County,45.02201523,-83.63227505,1980,32315,"Lutheran Church, The Missouri Synod",2454.0,3.0,1,90.0
Alpena County,45.02201523,-83.63227505,1980,32315,North American Baptist Conference,328.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,1980,32315,Christian Brethren,50.0,3.0,1,97.0
Alpena County,45.02201523,-83.63227505,1980,32315,Presbyterian Church (USA),263.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,1980,32315,The Salvation Army,322.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,1980,32315,Seventh-day Adventists,101.0,1.0,1,98.0
Alpena County,45.02201523,-83.63227505,1980,32315,United Church of Christ,572.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,1980,32315,"The United Methodist Church, old count",1130.0,5.0,2,92.0
Alpena County,45.02201523,-83.63227505,1980,32315,"Jewish Estimate (both conservatives, reformed, and orthodox)",19.0,1.0,4,106.0
Alpena County,45.02201523,-83.63227505,1990,30605,American Baptist Churches in the USA,283.0,2.0,2,96.0
Alpena County,45.02201523,-83.63227505,1990,30605,Assemblies of God,150.0,1.0,1,94.0
Alpena County,45.02201523,-83.63227505,1990,30605,Catholic Church,10233.0,6.0,3,87.0
Alpena County,45.02201523,-83.63227505,1990,30605,Christian Churches and Churches of Christ,0.0,1.0,1,115.0
Alpena County,45.02201523,-83.63227505,1990,30605,"Church of God (Anderson, Indiana)",68.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,1990,30605,Church of God of Prophecy,44.0,1.0,1,94.0
Alpena County,45.02201523,-83.63227505,1990,30605,Church of the Nazarene,71.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,1990,30605,Churches of Christ,24.0,1.0,1,115.0
Alpena County,45.02201523,-83.63227505,1990,30605,National Association Of  Congregational Christian Churches,164.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,1990,30605,The Episcopal Church,1000.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,1990,30605,Episcopal Church Groups Combined,1000.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,1990,30605,Evangelical Lutheran Church in America,3468.0,5.0,2,90.0
Alpena County,45.02201523,-83.63227505,1990,30605,Evangelical Lutheran Church in America Groups Combined,3468.0,5.0,2,90.0
Alpena County,45.02201523,-83.63227505,1990,30605,Evangelical Lutheran Synod,35.0,1.0,1,90.0
Alpena County,45.02201523,-83.63227505,1990,30605,Free Methodist Church of North America,131.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,1990,30605,Independent Fundamental Churches of America,,1.0,1,97.0
Alpena County,45.02201523,-83.63227505,1990,30605,"Lutheran Church, The Missouri Synod",2216.0,3.0,1,90.0
Alpena County,45.02201523,-83.63227505,1990,30605,American Association of Lutheran Churches,34.0,1.0,1,90.0
Alpena County,45.02201523,-83.63227505,1990,30605,North American Baptist Conference,352.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,1990,30605,Presbyterian Church (USA),218.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,1990,30605,The Salvation Army,129.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,1990,30605,Seventh-day Adventists,105.0,1.0,1,98.0
Alpena County,45.02201523,-83.63227505,1990,30605,Southern Baptist Convention,54.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,1990,30605,Church of the United Brethren in Christ,63.0,1.0,1,92.0
Alpena County,45.02201523,-83.63227505,1990,30605,United Church of Christ,422.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,1990,30605,"The United Methodist Church, old count",840.0,5.0,2,92.0
Alpena County,45.02201523,-83.63227505,1990,30605,"Jewish Estimate (both conservatives, reformed, and orthodox)",0.0,1.0,4,106.0
Alpena County,45.02201523,-83.63227505,2000,31314,American Baptist Churches in the USA,219.0,2.0,2,96.0
Alpena County,45.02201523,-83.63227505,2000,31314,Assemblies of God,205.0,1.0,1,94.0
Alpena County,45.02201523,-83.63227505,2000,31314,Baha'i,42.0,0.0,4,113.0
Alpena County,45.02201523,-83.63227505,2000,31314,Catholic Church,13650.0,6.0,3,87.0
Alpena County,45.02201523,-83.63227505,2000,31314,Christian Churches and Churches of Christ,185.0,1.0,1,115.0
Alpena County,45.02201523,-83.63227505,2000,31314,"Church of God (Anderson, Indiana)",86.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2000,31314,Church of God of Prophecy,43.0,1.0,1,94.0
Alpena County,45.02201523,-83.63227505,2000,31314,The Church of Jesus Christ of Latter-day Saints,88.0,1.0,4,100.0
Alpena County,45.02201523,-83.63227505,2000,31314,Church of the Nazarene,40.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2000,31314,Churches of Christ,40.0,1.0,1,115.0
Alpena County,45.02201523,-83.63227505,2000,31314,Community of Christ,274.0,2.0,4,100.0
Alpena County,45.02201523,-83.63227505,2000,31314,National Association Of  Congregational Christian Churches,142.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,2000,31314,The Episcopal Church,444.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,2000,31314,Episcopal Church Groups Combined,444.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,2000,31314,Evangelical Lutheran Church in America,3460.0,5.0,2,90.0
Alpena County,45.02201523,-83.63227505,2000,31314,Evangelical Lutheran Church in America Groups Combined,3460.0,5.0,2,90.0
Alpena County,45.02201523,-83.63227505,2000,31314,Evangelical Lutheran Synod,17.5,0.5,1,90.0
Alpena County,45.02201523,-83.63227505,2000,31314,Free Methodist Church of North America,124.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2000,31314,Greek Orthodox Archdiocese of North and South America,225.0,1.0,5,89.0
Alpena County,45.02201523,-83.63227505,2000,31314,"Lutheran Church, The Missouri Synod",2544.0,3.0,1,90.0
Alpena County,45.02201523,-83.63227505,2000,31314,North American Baptist Conference,258.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,2000,31314,Old Order Amish Church,67.0,1.0,1,95.0
Alpena County,45.02201523,-83.63227505,2000,31314,Presbyterian Church (USA),155.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,2000,31314,General Association of Regular Baptist Churches,207.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,2000,31314,The Salvation Army,282.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2000,31314,Seventh-day Adventists,121.0,1.0,1,98.0
Alpena County,45.02201523,-83.63227505,2000,31314,Southern Baptist Convention,236.0,2.0,1,96.0
Alpena County,45.02201523,-83.63227505,2000,31314,United Church of Christ,325.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,2000,31314,"The United Methodist Church, old count",792.0,4.0,2,92.0
Alpena County,45.02201523,-83.63227505,2000,31314,"The United Methodist Church, new count",994.0,4.0,2,92.0
Alpena County,45.02201523,-83.63227505,2000,31314,"Jewish Estimate (both conservatives, reformed, and orthodox)",135.0,1.0,4,106.0
Alpena County,45.02201523,-83.63227505,2010,29598,American Baptist Churches in the USA,78.0,2.0,2,96.0
Alpena County,45.02201523,-83.63227505,2010,29598,"Amish Groups, undifferentiated",51.0,1.0,1,95.0
Alpena County,45.02201523,-83.63227505,2010,29598,Assemblies of God,160.0,1.0,1,94.0
Alpena County,45.02201523,-83.63227505,2010,29598,Baha'i,39.0,0.0,4,113.0
Alpena County,45.02201523,-83.63227505,2010,29598,Catholic Church,6744.0,5.0,3,87.0
Alpena County,45.02201523,-83.63227505,2010,29598,Christian Churches and Churches of Christ,24.0,1.0,1,115.0
Alpena County,45.02201523,-83.63227505,2010,29598,"Church of God (Anderson, Indiana)",55.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2010,29598,Church of God of Prophecy,22.0,1.0,1,94.0
Alpena County,45.02201523,-83.63227505,2010,29598,The Church of Jesus Christ of Latter-day Saints,162.0,1.0,4,100.0
Alpena County,45.02201523,-83.63227505,2010,29598,Church of the Nazarene,35.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2010,29598,Churches of Christ,12.0,1.0,1,115.0
Alpena County,45.02201523,-83.63227505,2010,29598,Community of Christ,334.0,2.0,4,100.0
Alpena County,45.02201523,-83.63227505,2010,29598,National Association Of  Congregational Christian Churches,139.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,2010,29598,The Episcopal Church,449.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,2010,29598,Episcopal Church Groups Combined,449.0,2.0,2,88.0
Alpena County,45.02201523,-83.63227505,2010,29598,Evangelical Lutheran Church in America,2760.0,5.0,2,90.0
Alpena County,45.02201523,-83.63227505,2010,29598,Evangelical Lutheran Church in America Groups Combined,3248.0,7.0,2,90.0
Alpena County,45.02201523,-83.63227505,2010,29598,Free Methodist Church of North America,107.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2010,29598,Lutheran Congregations in Mission for Christ,175.0,1.0,1,90.0
Alpena County,45.02201523,-83.63227505,2010,29598,Reform Judaism,19.0,1.0,4,106.0
Alpena County,45.02201523,-83.63227505,2010,29598,Jehovah's Witnesses,,1.0,4,98.0
Alpena County,45.02201523,-83.63227505,2010,29598,"Lutheran Church, The Missouri Synod",2157.0,3.0,1,90.0
Alpena County,45.02201523,-83.63227505,2010,29598,North American Baptist Conference,342.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,2010,29598,North American Lutheran Church,313.0,1.0,1,90.0
Alpena County,45.02201523,-83.63227505,2010,29598,Presbyterian Church (USA),130.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,2010,29598,General Association of Regular Baptist Churches,207.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,2010,29598,The Salvation Army,208.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2010,29598,Seventh-day Adventists,121.0,1.0,1,98.0
Alpena County,45.02201523,-83.63227505,2010,29598,Southern Baptist Convention,50.0,1.0,1,96.0
Alpena County,45.02201523,-83.63227505,2010,29598,United Church of Christ,295.0,1.0,2,91.0
Alpena County,45.02201523,-83.63227505,2010,29598,"The United Methodist Church, old count",609.0,3.0,2,92.0
Alpena County,45.02201523,-83.63227505,2010,29598,"The United Methodist Church, new count",632.0,3.0,2,92.0
Alpena County,45.02201523,-83.63227505,2010,29598,United Pentecostal Church International,,1.0,1,94.0
Alpena County,45.02201523,-83.63227505,2010,29598,The Wesleyan Church,92.0,1.0,1,93.0
Alpena County,45.02201523,-83.63227505,2010,29598,Non-denominational,500.0,3.0,1,
Antrim County,44.973044099999996,-85.1769095,1980,16194,Assemblies of God,54.0,1.0,1,94.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Catholic Church,2035.0,5.0,3,87.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Christian Churches and Churches of Christ,170.0,1.0,1,115.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Church of the Nazarene,60.0,1.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,National Association Of  Congregational Christian Churches,237.0,1.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,The Episcopal Church,95.0,1.0,2,88.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Episcopal Church Groups Combined,95.0,1.0,2,88.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Evangelical Lutheran Church in America,190.0,1.0,2,90.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Evangelical Lutheran Church in America Groups Combined,190.0,1.0,2,90.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Free Methodist Church of North America,87.0,2.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,"Lutheran Church, The Missouri Synod",386.0,3.0,1,90.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,The Missionary Church,216.0,1.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Pentecostal Church of God,205.0,2.0,1,94.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Presbyterian Church (USA),251.0,1.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Reformed Church in America,251.0,1.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,Seventh-day Adventists,30.0,1.0,1,98.0
Antrim County,44.973044099999996,-85.1769095,1980,16194,"The United Methodist Church, old count",945.0,7.0,2,92.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Catholic Church,1537.0,4.0,3,87.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Christian Churches and Churches of Christ,175.0,1.0,1,115.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Christian Reformed Church in North America,318.0,2.0,1,91.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Church of the Nazarene,35.0,1.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,National Association Of  Congregational Christian Churches,245.0,1.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,The Episcopal Church,184.0,1.0,2,88.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Episcopal Church Groups Combined,184.0,1.0,2,88.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Evangelical Lutheran Church in America,113.0,1.0,2,90.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Evangelical Lutheran Church in America Groups Combined,113.0,1.0,2,90.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Free Methodist Church of North America,109.0,2.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,"Lutheran Church, The Missouri Synod",412.0,3.0,1,90.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Mennonite Church,60.0,1.0,1,95.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Mennonite Church Groups Combined,60.0,1.0,1,95.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,The Missionary Church,169.0,1.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,The Orthodox Presbyterian Church,17.0,0.5,1,91.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Pentecostal Church of God,153.0,2.0,1,94.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,International Pentecostal Holiness Church,42.0,1.0,1,94.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Presbyterian Church (USA),378.0,2.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Reformed Church in America,296.0,1.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,Seventh-day Adventists,67.0,2.0,1,98.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,"The United Methodist Church, old count",881.0,8.0,2,92.0
Antrim County,44.973044099999996,-85.1769095,1990,18185,The Wesleyan Church,466.0,2.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Baha'i,4.0,0.0,4,113.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Catholic Church,1309.0,3.0,3,87.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Christian Churches and Churches of Christ,233.0,1.0,1,115.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Christian Reformed Church in North America,597.0,3.0,1,91.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Church of the Nazarene,36.0,1.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,National Association Of  Congregational Christian Churches,208.0,1.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,The Episcopal Church,233.0,1.0,2,88.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Episcopal Church Groups Combined,233.0,1.0,2,88.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Evangelical Lutheran Church in America,146.0,1.0,2,90.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Evangelical Lutheran Church in America Groups Combined,146.0,1.0,2,90.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Free Methodist Church of North America,63.0,1.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,"Lutheran Church, The Missouri Synod",368.0,3.0,1,90.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Mennonite Church USA,72.0,1.0,1,95.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Mennonite Church Groups Combined,72.0,1.0,1,95.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,The Missionary Church,186.0,1.0,1,93.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,The Orthodox Presbyterian Church,34.0,1.0,1,91.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Pentecostal Church of God,101.0,2.0,1,94.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,International Pentecostal Holiness Church,31.0,1.0,1,94.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Presbyterian Church (USA),747.0,2.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Reformed Church in America,262.0,1.0,2,91.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,General Association of Regular Baptist Churches,305.0,2.0,1,96.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Seventh-day Adventists,50.0,2.0,1,98.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,Southern Baptist Convention,92.0,1.0,1,96.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,"The United Methodist Church, old count",862.0,8.0,2,92.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,"The United Methodist Church, new count",1369.0,8.0,2,92.0
Antrim County,44.973044099999996,-85.1769095,2000,23110,The Wesleyan Church,383.0,2.0,1,93.0
